VD000CBF,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:05
VD001998,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:05
VD0014C7,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:06
VD000950,Coca-Cola,2.00,approved,2020-01-01,00:02:06
VD000DFF,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:06
VD000F55,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:06
VD000C5D,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:06
VD00178D,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:06
VD0001F0,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:06
VD001945,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:06
VD00112A,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:06
VD000185,Pepsi,2.00,denied,2020-01-01,00:02:06
VD00249A,Coca-Cola,2.00,approved,2020-01-01,00:02:06
VD0022E6,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:07
VD002223,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:07
VD001E2D,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:07
VD001246,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:07
VD000AD9,Pepsi,2.00,approved,2020-01-01,00:02:07
VD000C9C,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:07
VD00030D,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:07
VD000653,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:07
VD0011D8,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:07
VD000D00,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:07
VD0003DF,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:07
VD00048A,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:08
VD0002DE,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:08
VD0024C4,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:08
VD000606,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:08
VD00144A,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:08
VD001FA5,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:08
VD001A9D,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:08
VD000D43,Diet Pepsi,2.00,approved,2020-01-01,00:02:08
VD0017E6,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:08
VD0005C7,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:08
VD000A7A,Diet Pepsi,2.00,denied,2020-01-01,00:02:08
VD0010C1,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:09
VD000212,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:09
VD00211B,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:09
VD001F43,Coca-Cola,2.00,denied,2020-01-01,00:02:09
VD0004D3,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:09
VD000D95,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:09
VD0014B3,Coca-Cola,2.00,approved,2020-01-01,00:02:09
VD000AF8,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:09
VD000C6F,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:09
VD000CA1,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:09
VD000C67,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:09
VD001C8E,Diet Pepsi,2.00,approved,2020-01-01,00:02:10
VD000EC2,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:10
VD001E97,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:10
VD000CC9,Pepsi,2.00,approved,2020-01-01,00:02:10
VD0006BC,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:10
VD002018,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:10
VD000FAE,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:10
VD00127D,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:10
VD0023AC,Coca-Cola,2.00,denied,2020-01-01,00:02:10
VD0015AE,Diet Pepsi,2.00,approved,2020-01-01,00:02:10
VD001A4B,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:10
VD000AEC,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:11
VD002574,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:11
VD00048D,Diet Pepsi,2.00,approved,2020-01-01,00:02:11
VD0011C2,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:11
VD00126D,Pepsi,2.00,denied,2020-01-01,00:02:11
VD00063B,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:11
VD0022CD,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:11
VD0021C3,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:11
VD0010E7,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:11
VD0018A1,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:11
VD000CCC,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:11
VD001799,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:12
VD00237E,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:12
VD000CEF,Coca-Cola,2.00,approved,2020-01-01,00:02:12
VD000442,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:12
VD000FC4,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:12
VD000350,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:12
VD000A55,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:12
VD000A4B,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:12
VD001E8F,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:12
VD0015A4,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:12
VD00212A,Coca-Cola,2.00,denied,2020-01-01,00:02:12
VD000088,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:13
VD000324,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:13
VD0022D8,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:13
VD001C75,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:13
VD00214A,Pepsi,2.00,approved,2020-01-01,00:02:13
VD000594,Coca-Cola,2.00,approved,2020-01-01,00:02:13
VD0007CD,Diet Pepsi,2.00,denied,2020-01-01,00:02:13
VD001033,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:13
VD0014F3,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:13
VD000BAB,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:13
VD001568,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:13
VD000109,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:14
VD0000F4,Coca-Cola,2.00,approved,2020-01-01,00:02:14
VD002478,Diet Pepsi,2.00,denied,2020-01-01,00:02:14
VD00145E,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:14
VD001D00,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:14
VD001D05,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:14
VD001113,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:14
VD000F44,Diet Pepsi,2.00,approved,2020-01-01,00:02:14
VD001678,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:14
VD000CED,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:14
VD001E50,Coca-Cola,2.00,denied,2020-01-01,00:02:14
VD0023E9,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:15
VD001B9C,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:15
VD000EF6,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:15
VD0018C8,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:15
VD00128A,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:15
VD00238D,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:15
VD001893,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:15
VD0011DF,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:15
VD0002C9,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:15
VD0015B2,Coca-Cola,2.00,denied,2020-01-01,00:02:15
VD0012D9,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:15
VD0023C9,Diet Pepsi,2.00,approved,2020-01-01,00:02:16
VD000422,Coca-Cola,2.00,denied,2020-01-01,00:02:16
VD001045,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:16
VD0013A0,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:16
VD00089F,Coca-Cola,2.00,approved,2020-01-01,00:02:16
VD001073,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:16
VD000E31,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:16
VD001A3D,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:16
VD001766,Pepsi,2.00,denied,2020-01-01,00:02:16
VD00045E,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:16
VD00207F,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:16
VD0017C5,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:17
VD000466,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:17
VD002205,Diet Pepsi,2.00,denied,2020-01-01,00:02:17
VD000B97,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:17
VD002047,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:17
VD000230,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:17
VD0025C9,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:17
VD0002DB,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:17
VD001FFF,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:17
VD001E12,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:17
VD000349,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:17
VD001647,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:18
VD001CFB,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:18
VD000C8D,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:18
VD001E2B,Pepsi,2.00,denied,2020-01-01,00:02:18
VD00249C,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:18
VD0018E4,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:18
VD0024EF,Coca-Cola,2.00,approved,2020-01-01,00:02:18
VD002101,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:18
VD001973,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:18
VD000823,Diet Pepsi,2.00,denied,2020-01-01,00:02:18
VD000E32,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:18
VD002612,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:19
VD0010E6,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:19
VD001BE5,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:19
VD00241B,Diet Pepsi,2.00,denied,2020-01-01,00:02:19
VD0012CB,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:19
VD001A33,Pepsi,2.00,approved,2020-01-01,00:02:19
VD0010A5,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:19
VD0007E8,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:19
VD001499,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:19
VD0015A1,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:19
VD001B4C,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:19
VD002479,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:20
VD00123D,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:20
VD001DFD,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:20
VD0007F0,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:20
VD000768,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:20
VD0018D4,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:20
VD001D86,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:20
VD00095E,Diet Pepsi,2.00,approved,2020-01-01,00:02:20
VD001DCC,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:20
VD000E18,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:20
VD00251B,Diet Pepsi,2.00,denied,2020-01-01,00:02:20
VD00264D,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:21
VD000180,Diet Pepsi,2.00,approved,2020-01-01,00:02:21
VD001950,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:21
VD000ADE,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:21
VD000A99,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:21
VD0004D9,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:21
VD000428,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:21
VD0015E9,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:21
VD0020D1,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:21
VD00172C,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:21
VD000486,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:21
VD000626,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:22
VD0007A6,Diet Pepsi,2.00,approved,2020-01-01,00:02:22
VD000536,Diet Pepsi,2.00,denied,2020-01-01,00:02:22
VD002421,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:22
VD000974,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:22
VD000C08,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:22
VD00269E,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:22
VD000C17,Coca-Cola,2.00,approved,2020-01-01,00:02:22
VD00025D,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:22
VD0002C6,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:22
VD00259D,Pepsi,2.00,denied,2020-01-01,00:02:22
VD000462,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:23
VD0026AD,Diet Pepsi,2.00,approved,2020-01-01,00:02:23
VD00263A,Pepsi,2.00,approved,2020-01-01,00:02:23
VD001657,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:23
VD0021CF,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:23
VD0015B5,Coca-Cola,2.00,denied,2020-01-01,00:02:23
VD001037,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:23
VD0003FA,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:23
VD000F45,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:23
VD002164,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:23
VD000359,Pepsi,2.00,denied,2020-01-01,00:02:23
VD00050C,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:24
VD0021D5,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:24
VD001CAF,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:24
VD00253F,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:24
VD0018E9,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:24
VD001EAB,Diet Pepsi,2.00,denied,2020-01-01,00:02:24
VD0002EF,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:24
VD000F0F,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:24
VD001B92,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:24
VD001B18,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:24
VD000B80,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:24
VD00255F,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:25
VD0019FA,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:25
VD002072,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:25
VD0026D1,Coca-Cola,2.00,denied,2020-01-01,00:02:25
VD0021F3,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:25
VD0015C3,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:25
VD000F62,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:25
VD000EBE,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:25
VD00225F,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:25
VD0010BE,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:25
VD001BD1,Diet Pepsi,2.00,approved,2020-01-01,00:02:25
VD0011A4,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:26
VD001283,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:26
VD0009C7,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:26
VD002228,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:26
VD0009D4,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:26
VD001736,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:26
VD001468,Coca-Cola,2.00,denied,2020-01-01,00:02:26
VD002559,Coca-Cola,2.00,denied,2020-01-01,00:02:26
VD0022E0,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:26
VD0013EA,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:26
VD0002ED,Coca-Cola,2.00,approved,2020-01-01,00:02:26
VD001876,Diet Pepsi,2.00,denied,2020-01-01,00:02:27
VD00148B,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:27
VD001522,Pepsi,2.00,approved,2020-01-01,00:02:27
VD00216D,Pepsi,2.00,denied,2020-01-01,00:02:27
VD0015A5,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:27
VD001061,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:27
VD00140A,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:27
VD001150,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:27
VD001BB5,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:27
VD000B0F,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:27
VD001BBB,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:27
VD002374,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:28
VD00074A,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:28
VD000E66,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:28
VD002271,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:28
VD001A43,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:28
VD001F28,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:28
VD000960,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:28
VD0020B3,Pepsi,2.00,approved,2020-01-01,00:02:28
VD001CC8,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:28
VD0015F6,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:28
VD00127D,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:28
VD001986,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:29
VD001B16,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:29
VD001649,Diet Pepsi,2.00,denied,2020-01-01,00:02:29
VD00207F,Diet Pepsi,2.00,denied,2020-01-01,00:02:29
VD001C87,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:29
VD0007C1,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:29
VD0007F3,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:29
VD001358,Pepsi,2.00,approved,2020-01-01,00:02:29
VD00108B,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:29
VD00248F,Coca-Cola,2.00,denied,2020-01-01,00:02:29
VD00031F,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:29
VD000FCE,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:30
VD0005EE,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:30
VD001D8F,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:30
VD002053,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:30
VD00030C,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:30
VD00197C,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:30
VD001433,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:30
VD00173A,Pepsi,2.00,denied,2020-01-01,00:02:30
VD002291,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:30
VD0015D7,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:30
VD0000B0,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:30
VD001473,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:31
VD00067E,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:31
VD00018D,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:31
VD00022A,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:31
VD002033,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:31
VD0007CF,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:31
VD0002BD,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:31
VD0023C6,Mountain Dew Sangrita,1.50,denied,2020-01-01,00:02:31
VD00264C,Diet Pepsi,2.00,denied,2020-01-01,00:02:31
VD000585,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:31
VD00000F,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:31
VD0005F0,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:32
VD000C7F,Mountain Dew Voltage,1.50,denied,2020-01-01,00:02:32
VD001342,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:32
VD002595,Mountain Dew Game Fuel,1.50,approved,2020-01-01,00:02:32
VD001563,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:32
VD0012AC,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:32
VD00118B,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:32
VD00102A,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:32
VD0000EF,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:32
VD00139C,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:32
VD000074,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:32
VD00053E,Pepsi,2.00,denied,2020-01-01,00:02:33
VD00248C,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:33
VD000AF0,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:33
VD0024BC,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:33
VD0011C3,Diet Pepsi,2.00,denied,2020-01-01,00:02:33
VD001FE6,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:33
VD001F01,Diet Pepsi,2.00,denied,2020-01-01,00:02:33
VD002500,Mountain Dew Code Red,1.50,denied,2020-01-01,00:02:33
VD00159E,Coca-Cola Cherry,2.00,denied,2020-01-01,00:02:33
VD0001FA,Coca-Cola,2.00,denied,2020-01-01,00:02:33
VD00213C,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:33
VD0001D5,Diet Pepsi,2.00,approved,2020-01-01,00:02:34
VD000B15,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:34
VD001A95,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:34
VD000050,Diet Pepsi,2.00,approved,2020-01-01,00:02:34
VD0014D8,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:34
VD00200A,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:34
VD000DA5,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:34
VD00061F,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:34
VD001A17,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:34
VD0003EA,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:34
VD00031F,Mountain Dew White Out,1.50,approved,2020-01-01,00:02:34
VD0006E6,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:35
VD0014F9,Diet Pepsi,2.00,approved,2020-01-01,00:02:35
VD000C7D,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:35
VD000548,Mountain Dew Pitch Black,1.50,approved,2020-01-01,00:02:35
VD0000B2,Coca-Cola,2.00,approved,2020-01-01,00:02:35
VD002092,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:35
VD000312,Diet Pepsi,2.00,denied,2020-01-01,00:02:35
VD0020A8,Mountain Dew White Out,1.50,denied,2020-01-01,00:02:35
VD000ED8,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:35
VD001499,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:35
VD000CAE,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:35
VD0022B0,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:36
VD001018,Mountain Dew Baja Blast,1.50,denied,2020-01-01,00:02:36
VD00131C,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:36
VD001E69,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:36
VD001A85,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:36
VD000E57,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:36
VD00118A,Coca-Cola,2.00,denied,2020-01-01,00:02:36
VD00031E,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:36
VD00242E,Diet Pepsi,2.00,denied,2020-01-01,00:02:36
VD00048E,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:36
VD002358,Mountain Dew Pitch Black,1.50,denied,2020-01-01,00:02:36
VD000105,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:37
VD0005BF,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:37
VD001F5B,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:37
VD001B75,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:37
VD000A76,Diet Pepsi,2.00,approved,2020-01-01,00:02:37
VD000A41,Mountain Dew Sangrita,1.50,approved,2020-01-01,00:02:37
VD00181B,Mountain Dew ICE Cherry,1.50,denied,2020-01-01,00:02:37
VD001A90,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:37
VD0000D4,Mountain Dew Live Wire,1.50,approved,2020-01-01,00:02:37
VD000A01,Coca-Cola Vanilla,2.00,denied,2020-01-01,00:02:37
VD00215A,Coca-Cola Vanilla,2.00,approved,2020-01-01,00:02:37
VD002021,Diet Pepsi,2.00,denied,2020-01-01,00:02:38
VD001BFB,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:38
VD001B6D,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:38
VD001C00,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:38
VD001FFC,Mountain Dew Game Fuel,1.50,denied,2020-01-01,00:02:38
VD000CB0,Mountain Dew Code Red,1.50,approved,2020-01-01,00:02:38
VD000FF6,Coca-Cola Cherry,2.00,approved,2020-01-01,00:02:38
VD0021B1,Mountain Dew Baja Blast,1.50,approved,2020-01-01,00:02:38
VD000F49,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:38
VD001B9C,Mountain Dew Voltage,1.50,approved,2020-01-01,00:02:38
VD000C97,Coca-Cola,2.00,denied,2020-01-01,00:02:38
VD0022F8,Mountain Dew ICE Cherry,1.50,approved,2020-01-01,00:02:39
VD0016A8,Mountain Dew Live Wire,1.50,denied,2020-01-01,00:02:39
